month,year,station,basin,day_night,size_class,trap,count
8,2017,124,north,D,small,A,0
8,2017,124,north,D,small,B,0
8,2017,124,north,D,small,C,0
8,2017,124,north,D,small,D,0
8,2017,124,north,D,small,E,0
8,2017,124,north,N,large,A,0
8,2017,124,north,N,large,B,0
8,2017,124,north,N,large,C,0
8,2017,124,north,N,large,D,0
8,2017,124,north,N,large,E,0
8,2017,124,north,N,small,A,6
8,2017,124,north,N,small,B,0
8,2017,124,north,N,small,C,0
8,2017,124,north,N,small,D,0
8,2017,124,north,N,small,E,0
8,2017,128,north,D,large,A,0
8,2017,128,north,D,large,B,3
8,2017,128,north,D,large,C,0
8,2017,128,north,D,large,D,0
8,2017,128,north,D,large,E,0
8,2017,128,north,D,small,A,6
8,2017,128,north,D,small,B,5
8,2017,128,north,D,small,C,0
8,2017,128,north,D,small,D,0
8,2017,128,north,D,small,E,0
8,2017,128,north,N,large,A,59
8,2017,128,north,N,large,B,37
8,2017,128,north,N,large,C,22
8,2017,128,north,N,large,D,77
8,2017,128,north,N,large,E,40
8,2017,128,north,N,small,A,139
8,2017,128,north,N,small,B,141
8,2017,128,north,N,small,C,118
8,2017,128,north,N,small,D,248
8,2017,128,north,N,small,E,77
8,2017,135,east,D,large,A,0
8,2017,135,east,D,large,B,0
8,2017,135,east,D,large,C,0
8,2017,135,east,D,large,D,0
8,2017,135,east,D,large,E,0
8,2017,135,east,D,small,A,0
8,2017,135,east,D,small,B,0
8,2017,135,east,D,small,C,0
8,2017,135,east,D,small,D,0
8,2017,135,east,D,small,E,0
8,2017,135,east,N,large,A,1
8,2017,135,east,N,large,B,1
8,2017,135,east,N,large,C,0
8,2017,135,east,N,large,D,1
8,2017,135,east,N,large,E,1
8,2017,135,east,N,small,A,9
8,2017,135,east,N,small,B,18
8,2017,135,east,N,small,C,11
8,2017,135,east,N,small,D,12
8,2017,135,east,N,small,E,10
8,2017,23,south,D,large,A,0
8,2017,23,south,D,large,B,0
8,2017,23,south,D,large,C,0
8,2017,23,south,D,large,D,0
8,2017,23,south,D,large,E,0
8,2017,23,south,D,small,A,0
8,2017,23,south,D,small,B,0
8,2017,23,south,D,small,C,0
8,2017,23,south,D,small,D,0
8,2017,23,south,D,small,E,0
8,2017,23,south,N,large,A,0
8,2017,23,south,N,large,B,3
8,2017,23,south,N,large,C,3
8,2017,23,south,N,large,D,2
8,2017,23,south,N,large,E,0
8,2017,23,south,N,small,A,1
8,2017,23,south,N,small,B,5
8,2017,23,south,N,small,C,0
8,2017,23,south,N,small,D,0
8,2017,23,south,N,small,E,0
8,2017,27,south,D,large,A,0
8,2017,27,south,D,large,B,0
8,2017,27,south,D,large,C,0
8,2017,27,south,D,large,D,0
8,2017,27,south,D,large,E,0
8,2017,27,south,D,small,A,0
8,2017,27,south,D,small,B,0
8,2017,27,south,D,small,C,0
8,2017,27,south,D,small,D,0
8,2017,27,south,D,small,E,0
8,2017,27,south,N,large,A,2
8,2017,27,south,N,large,B,3
8,2017,27,south,N,large,C,2
8,2017,27,south,N,large,D,5
8,2017,27,south,N,large,E,3
8,2017,27,south,N,small,A,1
8,2017,27,south,N,small,B,1
8,2017,27,south,N,small,C,0
8,2017,27,south,N,small,D,2
8,2017,27,south,N,small,E,3
8,2017,41,south,D,large,A,0
8,2017,41,south,D,large,B,0
8,2017,41,south,D,large,C,2
8,2017,41,south,D,large,D,0
8,2017,41,south,D,large,E,0
8,2017,41,south,D,small,A,1
8,2017,41,south,D,small,B,1
8,2017,41,south,D,small,C,3
8,2017,41,south,D,small,D,0
8,2017,41,south,D,small,E,0
8,2017,41,south,N,large,A,0
8,2017,41,south,N,large,B,3
8,2017,41,south,N,large,C,0
8,2017,41,south,N,large,D,0
8,2017,41,south,N,large,E,0
8,2017,41,south,N,small,A,0
8,2017,41,south,N,small,B,0
8,2017,41,south,N,small,C,0
8,2017,41,south,N,small,D,0
8,2017,41,south,N,small,E,0
8,2017,44,south,D,large,A,1
8,2017,44,south,D,large,B,0
8,2017,44,south,D,large,C,0
8,2017,44,south,D,large,D,0
8,2017,44,south,D,large,E,0
8,2017,44,south,D,small,A,0
8,2017,44,south,D,small,B,2
8,2017,44,south,D,small,C,1
8,2017,44,south,D,small,D,0
8,2017,44,south,D,small,E,0
8,2017,44,south,N,large,A,3
8,2017,44,south,N,large,B,18
8,2017,44,south,N,large,C,4
8,2017,44,south,N,large,D,0
8,2017,44,south,N,large,E,1
8,2017,44,south,N,small,A,25
8,2017,44,south,N,small,B,23
8,2017,44,south,N,small,C,1
8,2017,44,south,N,small,D,1
8,2017,44,south,N,small,E,1
8,2017,DN,north,D,large,A,0
8,2017,DN,north,D,large,B,0
8,2017,DN,north,D,large,C,0
8,2017,DN,north,D,large,D,0
8,2017,DN,north,D,large,E,0
8,2017,DN,north,D,small,A,4
8,2017,DN,north,D,small,B,77
8,2017,DN,north,D,small,C,5
8,2017,DN,north,D,small,D,23
8,2017,DN,north,D,small,E,8
8,2017,DN,north,N,large,A,18
8,2017,DN,north,N,large,B,17
8,2017,DN,north,N,large,C,16
8,2017,DN,north,N,large,D,74
8,2017,DN,north,N,large,E,19
8,2017,DN,north,N,small,A,163
8,2017,DN,north,N,small,B,119
8,2017,DN,north,N,small,C,128
8,2017,DN,north,N,small,D,126
8,2017,DN,north,N,small,E,111
6,2018,124,north,D,large,A,0
6,2018,124,north,D,large,B,1
6,2018,124,north,D,large,C,1
6,2018,124,north,D,large,D,1
6,2018,124,north,D,large,E,2
6,2018,124,north,D,small,A,0
6,2018,124,north,D,small,B,0
6,2018,124,north,D,small,C,0
6,2018,124,north,D,small,D,0
6,2018,124,north,D,small,E,2
6,2018,124,north,N,large,A,16
6,2018,124,north,N,large,B,8
6,2018,124,north,N,large,C,3
6,2018,124,north,N,large,D,1
6,2018,124,north,N,large,E,5
6,2018,124,north,N,small,A,0
6,2018,124,north,N,small,B,9
6,2018,124,north,N,small,C,9
6,2018,124,north,N,small,D,5
6,2018,124,north,N,small,E,7
6,2018,128,north,D,large,A,65
6,2018,128,north,D,large,B,69
6,2018,128,north,D,large,C,59
6,2018,128,north,D,large,D,67
6,2018,128,north,D,large,E,55
6,2018,128,north,D,small,A,123
6,2018,128,north,D,small,B,132
6,2018,128,north,D,small,C,113
6,2018,128,north,D,small,D,129
6,2018,128,north,D,small,E,104
6,2018,128,north,N,large,A,34
6,2018,128,north,N,large,B,42
6,2018,128,north,N,large,C,99
6,2018,128,north,N,large,D,43
6,2018,128,north,N,large,E,41
6,2018,128,north,N,small,A,202
6,2018,128,north,N,small,B,250
6,2018,128,north,N,small,C,189
6,2018,128,north,N,small,D,259
6,2018,128,north,N,small,E,245
6,2018,135,east,D,large,A,3
6,2018,135,east,D,large,B,2
6,2018,135,east,D,large,C,3
6,2018,135,east,D,large,D,1
6,2018,135,east,D,large,E,5
6,2018,135,east,D,small,A,11
6,2018,135,east,D,small,B,5
6,2018,135,east,D,small,C,5
6,2018,135,east,D,small,D,19
6,2018,135,east,D,small,E,15
6,2018,135,east,N,large,A,3
6,2018,135,east,N,large,B,2
6,2018,135,east,N,large,C,3
6,2018,135,east,N,large,D,1
6,2018,135,east,N,large,E,5
6,2018,135,east,N,small,A,49
6,2018,135,east,N,small,B,30
6,2018,135,east,N,small,C,52
6,2018,135,east,N,small,D,31
6,2018,135,east,N,small,E,50
6,2018,23,south,D,large,A,1
6,2018,23,south,D,large,B,0
6,2018,23,south,D,large,C,0
6,2018,23,south,D,large,D,0
6,2018,23,south,D,large,E,0
6,2018,23,south,D,small,A,0
6,2018,23,south,D,small,B,0
6,2018,23,south,D,small,C,0
6,2018,23,south,D,small,D,0
6,2018,23,south,D,small,E,0
6,2018,23,south,N,large,A,0
6,2018,23,south,N,large,B,0
6,2018,23,south,N,large,C,0
6,2018,23,south,N,large,D,1
6,2018,23,south,N,large,E,1
6,2018,23,south,N,small,A,0
6,2018,23,south,N,small,B,0
6,2018,23,south,N,small,C,0
6,2018,23,south,N,small,D,0
6,2018,23,south,N,small,E,0
6,2018,27,south,D,large,A,1
6,2018,27,south,D,large,B,0
6,2018,27,south,D,large,C,1
6,2018,27,south,D,large,D,0
6,2018,27,south,D,large,E,0
6,2018,27,south,D,small,A,2
6,2018,27,south,D,small,B,0
6,2018,27,south,D,small,C,1
6,2018,27,south,D,small,D,2
6,2018,27,south,D,small,E,0
6,2018,27,south,N,large,A,0
6,2018,27,south,N,large,B,1
6,2018,27,south,N,large,C,2
6,2018,27,south,N,large,D,3
6,2018,27,south,N,large,E,4
6,2018,27,south,N,small,A,1
6,2018,27,south,N,small,B,0
6,2018,27,south,N,small,C,0
6,2018,27,south,N,small,D,3
6,2018,27,south,N,small,E,4
6,2018,41,south,D,large,A,0
6,2018,41,south,D,large,B,0
6,2018,41,south,D,large,C,0
6,2018,41,south,D,large,D,0
6,2018,41,south,D,large,E,0
6,2018,41,south,D,small,A,0
6,2018,41,south,D,small,B,0
6,2018,41,south,D,small,C,0
6,2018,41,south,D,small,D,0
6,2018,41,south,D,small,E,0
6,2018,41,south,N,large,A,3
6,2018,41,south,N,large,B,1
6,2018,41,south,N,large,C,1
6,2018,41,south,N,large,D,0
6,2018,41,south,N,large,E,0
6,2018,41,south,N,small,A,1
6,2018,41,south,N,small,B,0
6,2018,41,south,N,small,C,0
6,2018,41,south,N,small,D,0
6,2018,41,south,N,small,E,0
6,2018,44,south,D,large,A,1
6,2018,44,south,D,large,B,0
6,2018,44,south,D,large,C,0
6,2018,44,south,D,large,D,0
6,2018,44,south,D,large,E,0
6,2018,44,south,D,small,A,0
6,2018,44,south,D,small,B,1
6,2018,44,south,D,small,C,0
6,2018,44,south,D,small,D,0
6,2018,44,south,D,small,E,0
6,2018,44,south,N,large,A,1
6,2018,44,south,N,large,B,1
6,2018,44,south,N,large,C,1
6,2018,44,south,N,large,D,4
6,2018,44,south,N,large,E,8
6,2018,44,south,N,small,A,1
6,2018,44,south,N,small,B,0
6,2018,44,south,N,small,C,0
6,2018,44,south,N,small,D,0
6,2018,44,south,N,small,E,1
6,2018,DN,north,D,large,A,31
6,2018,DN,north,D,large,B,42
6,2018,DN,north,D,large,C,50
6,2018,DN,north,D,large,D,45
6,2018,DN,north,D,large,E,57
6,2018,DN,north,D,small,A,188
6,2018,DN,north,D,small,B,252
6,2018,DN,north,D,small,C,301
6,2018,DN,north,D,small,D,271
6,2018,DN,north,D,small,E,343
6,2018,DN,north,N,large,A,28
6,2018,DN,north,N,large,B,49
6,2018,DN,north,N,large,C,54
6,2018,DN,north,N,large,D,71
6,2018,DN,north,N,large,E,58
6,2018,DN,north,N,small,A,167
6,2018,DN,north,N,small,B,295
6,2018,DN,north,N,small,C,324
6,2018,DN,north,N,small,D,427
6,2018,DN,north,N,small,E,349
8,2018,124,north,D,large,A,0
8,2018,124,north,D,large,B,0
8,2018,124,north,D,large,C,0
8,2018,124,north,D,large,D,0
8,2018,124,north,D,large,E,0
8,2018,124,north,D,small,A,5
8,2018,124,north,D,small,B,33
8,2018,124,north,D,small,C,9
8,2018,124,north,D,small,D,15
8,2018,124,north,D,small,E,7
8,2018,124,north,N,large,A,86
8,2018,124,north,N,large,B,84
8,2018,124,north,N,large,C,66
8,2018,124,north,N,large,D,77
8,2018,124,north,N,large,E,63
8,2018,124,north,N,small,A,246
8,2018,124,north,N,small,B,229
8,2018,124,north,N,small,C,249
8,2018,124,north,N,small,D,175
8,2018,124,north,N,small,E,480
8,2018,128,north,D,large,A,0
8,2018,128,north,D,large,B,0
8,2018,128,north,D,large,C,1
8,2018,128,north,D,large,D,0
8,2018,128,north,D,large,E,0
8,2018,128,north,D,small,A,1
8,2018,128,north,D,small,B,0
8,2018,128,north,D,small,C,2
8,2018,128,north,D,small,D,7
8,2018,128,north,D,small,E,0
8,2018,128,north,N,large,A,182
8,2018,128,north,N,large,B,134
8,2018,128,north,N,large,C,117
8,2018,128,north,N,large,D,145
8,2018,128,north,N,large,E,149
8,2018,128,north,N,small,A,28
8,2018,128,north,N,small,B,26
8,2018,128,north,N,small,C,17
8,2018,128,north,N,small,D,32
8,2018,128,north,N,small,E,27
8,2018,135,east,D,large,A,5
8,2018,135,east,D,large,B,6
8,2018,135,east,D,large,C,6
8,2018,135,east,D,large,D,5
8,2018,135,east,D,large,E,5
8,2018,135,east,D,small,A,38
8,2018,135,east,D,small,B,76
8,2018,135,east,D,small,C,5
8,2018,135,east,D,small,D,126
8,2018,135,east,D,small,E,50
8,2018,135,east,N,large,A,67
8,2018,135,east,N,large,B,236
8,2018,135,east,N,large,C,219
8,2018,135,east,N,large,D,211
8,2018,135,east,N,large,E,185
8,2018,135,east,N,small,A,46
8,2018,135,east,N,small,B,55
8,2018,135,east,N,small,C,95
8,2018,135,east,N,small,D,90
8,2018,135,east,N,small,E,32
8,2018,23,south,D,large,A,0
8,2018,23,south,D,large,B,0
8,2018,23,south,D,large,C,0
8,2018,23,south,D,large,D,0
8,2018,23,south,D,large,E,0
8,2018,23,south,D,small,A,0
8,2018,23,south,D,small,B,0
8,2018,23,south,D,small,C,0
8,2018,23,south,D,small,D,0
8,2018,23,south,D,small,E,0
8,2018,23,south,N,large,A,1
8,2018,23,south,N,large,B,1
8,2018,23,south,N,large,C,0
8,2018,23,south,N,large,D,0
8,2018,23,south,N,large,E,0
8,2018,23,south,N,small,A,1
8,2018,23,south,N,small,B,0
8,2018,23,south,N,small,C,0
8,2018,23,south,N,small,D,0
8,2018,23,south,N,small,E,0
8,2018,27,south,D,large,A,1
8,2018,27,south,D,large,B,0
8,2018,27,south,D,large,C,0
8,2018,27,south,D,large,D,0
8,2018,27,south,D,large,E,0
8,2018,27,south,D,small,A,3
8,2018,27,south,D,small,B,0
8,2018,27,south,D,small,C,0
8,2018,27,south,D,small,D,0
8,2018,27,south,D,small,E,0
8,2018,27,south,N,large,A,1
8,2018,27,south,N,large,B,3
8,2018,27,south,N,large,C,0
8,2018,27,south,N,large,D,0
8,2018,27,south,N,large,E,0
8,2018,27,south,N,small,A,7
8,2018,27,south,N,small,B,6
8,2018,27,south,N,small,C,5
8,2018,27,south,N,small,D,1
8,2018,27,south,N,small,E,3
8,2018,41,south,D,large,A,0
8,2018,41,south,D,large,B,0
8,2018,41,south,D,large,C,0
8,2018,41,south,D,large,D,0
8,2018,41,south,D,large,E,0
8,2018,41,south,D,small,A,1
8,2018,41,south,D,small,B,1
8,2018,41,south,D,small,C,1
8,2018,41,south,D,small,D,2
8,2018,41,south,D,small,E,0
8,2018,41,south,N,large,A,1
8,2018,41,south,N,large,B,0
8,2018,41,south,N,large,C,1
8,2018,41,south,N,large,D,0
8,2018,41,south,N,large,E,1
8,2018,41,south,N,small,A,6
8,2018,41,south,N,small,B,1
8,2018,41,south,N,small,C,1
8,2018,41,south,N,small,D,1
8,2018,41,south,N,small,E,3
8,2018,44,south,D,large,A,0
8,2018,44,south,D,large,B,0
8,2018,44,south,D,large,C,0
8,2018,44,south,D,large,D,0
8,2018,44,south,D,large,E,0
8,2018,44,south,D,small,A,1
8,2018,44,south,D,small,B,1
8,2018,44,south,D,small,C,2
8,2018,44,south,D,small,D,0
8,2018,44,south,D,small,E,0
8,2018,44,south,N,large,A,0
8,2018,44,south,N,large,B,1
8,2018,44,south,N,large,C,0
8,2018,44,south,N,large,D,0
8,2018,44,south,N,large,E,0
8,2018,44,south,N,small,A,3
8,2018,44,south,N,small,B,0
8,2018,44,south,N,small,C,1
8,2018,44,south,N,small,D,0
8,2018,44,south,N,small,E,0
8,2018,DN,north,D,large,A,41
8,2018,DN,north,D,large,B,49
8,2018,DN,north,D,large,C,77
8,2018,DN,north,D,large,D,43
8,2018,DN,north,D,large,E,64
8,2018,DN,north,D,small,A,31
8,2018,DN,north,D,small,B,40
8,2018,DN,north,D,small,C,48
8,2018,DN,north,D,small,D,23
8,2018,DN,north,D,small,E,49
8,2018,DN,north,N,large,A,188
8,2018,DN,north,N,large,B,234
8,2018,DN,north,N,large,C,197
8,2018,DN,north,N,large,D,205
8,2018,DN,north,N,large,E,170
8,2018,DN,north,N,small,A,51
8,2018,DN,north,N,small,B,41
8,2018,DN,north,N,small,C,56
8,2018,DN,north,N,small,D,53
8,2018,DN,north,N,small,E,27
6,2019,124,north,D,large,A,31
6,2019,124,north,D,large,B,24
6,2019,124,north,D,large,C,46
6,2019,124,north,D,large,D,56
6,2019,124,north,D,large,E,46
6,2019,124,north,D,small,A,7
6,2019,124,north,D,small,B,8
6,2019,124,north,D,small,C,6
6,2019,124,north,D,small,D,9
6,2019,124,north,D,small,E,4
6,2019,124,north,N,large,A,102
6,2019,124,north,N,large,B,76
6,2019,124,north,N,large,C,102
6,2019,124,north,N,large,D,100
6,2019,124,north,N,large,E,124
6,2019,124,north,N,small,A,36
6,2019,124,north,N,small,B,24
6,2019,124,north,N,small,C,22
6,2019,124,north,N,small,D,40
6,2019,124,north,N,small,E,24
6,2019,128,north,D,large,A,145
6,2019,128,north,D,large,B,159
6,2019,128,north,D,large,C,158
6,2019,128,north,D,large,D,168
6,2019,128,north,D,large,E,111
6,2019,128,north,D,small,A,38
6,2019,128,north,D,small,B,40
6,2019,128,north,D,small,C,40
6,2019,128,north,D,small,D,35
6,2019,128,north,D,small,E,29
6,2019,128,north,N,large,A,103
6,2019,128,north,N,large,B,156
6,2019,128,north,N,large,C,96
6,2019,128,north,N,large,D,144
6,2019,128,north,N,large,E,134
6,2019,128,north,N,small,A,45
6,2019,128,north,N,small,B,32
6,2019,128,north,N,small,C,52
6,2019,128,north,N,small,D,40
6,2019,128,north,N,small,E,43
6,2019,135,east,D,large,A,147
6,2019,135,east,D,large,B,120
6,2019,135,east,D,large,C,120
6,2019,135,east,D,large,D,137
6,2019,135,east,D,large,E,128
6,2019,135,east,D,small,A,34
6,2019,135,east,D,small,B,26
6,2019,135,east,D,small,C,13
6,2019,135,east,D,small,D,30
6,2019,135,east,D,small,E,38
6,2019,135,east,N,large,A,85
6,2019,135,east,N,large,B,76
6,2019,135,east,N,large,C,83
6,2019,135,east,N,large,D,118
6,2019,135,east,N,large,E,89
6,2019,135,east,N,small,A,25
6,2019,135,east,N,small,B,46
6,2019,135,east,N,small,C,74
6,2019,135,east,N,small,D,93
6,2019,135,east,N,small,E,70
6,2019,23,south,D,large,A,0
6,2019,23,south,D,large,B,0
6,2019,23,south,D,large,C,0
6,2019,23,south,D,large,D,0
6,2019,23,south,D,large,E,0
6,2019,23,south,D,small,A,1
6,2019,23,south,D,small,B,0
6,2019,23,south,D,small,C,0
6,2019,23,south,D,small,D,0
6,2019,23,south,D,small,E,0
6,2019,23,south,N,large,A,0
6,2019,23,south,N,large,B,0
6,2019,23,south,N,large,C,0
6,2019,23,south,N,large,D,0
6,2019,23,south,N,large,E,0
6,2019,23,south,N,small,A,1
6,2019,23,south,N,small,B,0
6,2019,23,south,N,small,C,0
6,2019,23,south,N,small,D,0
6,2019,23,south,N,small,E,0
6,2019,27,south,D,large,A,0
6,2019,27,south,D,large,B,0
6,2019,27,south,D,large,C,0
6,2019,27,south,D,large,D,0
6,2019,27,south,D,large,E,0
6,2019,27,south,D,small,A,0
6,2019,27,south,D,small,B,0
6,2019,27,south,D,small,C,0
6,2019,27,south,D,small,D,0
6,2019,27,south,D,small,E,0
6,2019,27,south,N,large,A,0
6,2019,27,south,N,large,B,0
6,2019,27,south,N,large,C,0
6,2019,27,south,N,large,D,0
6,2019,27,south,N,large,E,1
6,2019,27,south,N,small,A,0
6,2019,27,south,N,small,B,0
6,2019,27,south,N,small,C,0
6,2019,27,south,N,small,D,1
6,2019,27,south,N,small,E,4
6,2019,41,south,D,large,A,0
6,2019,41,south,D,large,B,0
6,2019,41,south,D,large,C,0
6,2019,41,south,D,large,D,1
6,2019,41,south,D,large,E,3
6,2019,41,south,D,small,A,0
6,2019,41,south,D,small,B,0
6,2019,41,south,D,small,C,0
6,2019,41,south,D,small,D,0
6,2019,41,south,D,small,E,0
6,2019,41,south,N,large,A,0
6,2019,41,south,N,large,B,0
6,2019,41,south,N,large,C,0
6,2019,41,south,N,large,D,2
6,2019,41,south,N,large,E,1
6,2019,41,south,N,small,A,0
6,2019,41,south,N,small,B,0
6,2019,41,south,N,small,C,0
6,2019,41,south,N,small,D,1
6,2019,41,south,N,small,E,0
6,2019,44,south,D,large,A,4
6,2019,44,south,D,large,B,1
6,2019,44,south,D,large,C,0
6,2019,44,south,D,large,D,0
6,2019,44,south,D,large,E,2
6,2019,44,south,D,small,A,1
6,2019,44,south,D,small,B,0
6,2019,44,south,D,small,C,0
6,2019,44,south,D,small,D,2
6,2019,44,south,D,small,E,0
6,2019,44,south,N,large,A,0
6,2019,44,south,N,large,B,0
6,2019,44,south,N,large,C,1
6,2019,44,south,N,large,D,7
6,2019,44,south,N,large,E,3
6,2019,44,south,N,small,A,0
6,2019,44,south,N,small,B,0
6,2019,44,south,N,small,C,3
6,2019,44,south,N,small,D,7
6,2019,44,south,N,small,E,3
6,2019,DN,north,D,large,A,1
6,2019,DN,north,D,large,B,22
6,2019,DN,north,D,large,C,6
6,2019,DN,north,D,large,D,4
6,2019,DN,north,D,large,E,31
6,2019,DN,north,D,small,A,2
6,2019,DN,north,D,small,B,10
6,2019,DN,north,D,small,C,0
6,2019,DN,north,D,small,D,0
6,2019,DN,north,D,small,E,5
6,2019,DN,north,N,large,A,156
6,2019,DN,north,N,large,B,136
6,2019,DN,north,N,large,C,123
6,2019,DN,north,N,large,D,184
6,2019,DN,north,N,large,E,120
6,2019,DN,north,N,small,A,23
6,2019,DN,north,N,small,B,64
6,2019,DN,north,N,small,C,23
6,2019,DN,north,N,small,D,40
6,2019,DN,north,N,small,E,53
8,2019,124,north,D,large,A,0
8,2019,124,north,D,large,B,0
8,2019,124,north,D,large,C,0
8,2019,124,north,D,large,D,0
8,2019,124,north,D,large,E,0
8,2019,124,north,D,small,A,13
8,2019,124,north,D,small,B,4
8,2019,124,north,D,small,C,4
8,2019,124,north,D,small,D,5
8,2019,124,north,D,small,E,13
8,2019,124,north,N,large,A,8
8,2019,124,north,N,large,B,8
8,2019,124,north,N,large,C,12
8,2019,124,north,N,large,D,17
8,2019,124,north,N,large,E,24
8,2019,124,north,N,small,A,12
8,2019,124,north,N,small,B,2
8,2019,124,north,N,small,C,5
8,2019,124,north,N,small,D,6
8,2019,124,north,N,small,E,16
8,2019,128,north,D,large,A,0
8,2019,128,north,D,large,B,2
8,2019,128,north,D,large,C,0
8,2019,128,north,D,large,D,0
8,2019,128,north,D,large,E,0
8,2019,128,north,D,small,A,5
8,2019,128,north,D,small,B,3
8,2019,128,north,D,small,C,0
8,2019,128,north,D,small,D,0
8,2019,128,north,D,small,E,0
8,2019,128,north,N,large,A,45
8,2019,128,north,N,large,B,39
8,2019,128,north,N,large,C,58
8,2019,128,north,N,large,D,81
8,2019,128,north,N,large,E,76
8,2019,128,north,N,small,A,90
8,2019,128,north,N,small,B,105
8,2019,128,north,N,small,C,85
8,2019,128,north,N,small,D,102
8,2019,128,north,N,small,E,68
8,2019,135,east,D,large,A,518
8,2019,135,east,D,large,B,387
8,2019,135,east,D,large,C,509
8,2019,135,east,D,large,D,471
8,2019,135,east,D,large,E,471
8,2019,135,east,D,small,A,12
8,2019,135,east,D,small,B,9
8,2019,135,east,D,small,C,20
8,2019,135,east,D,small,D,13
8,2019,135,east,D,small,E,13
8,2019,135,east,N,large,A,211
8,2019,135,east,N,large,B,404
8,2019,135,east,N,large,C,249
8,2019,135,east,N,large,D,321
8,2019,135,east,N,large,E,359
8,2019,135,east,N,small,A,46
8,2019,135,east,N,small,B,7
8,2019,135,east,N,small,C,12
8,2019,135,east,N,small,D,31
8,2019,135,east,N,small,E,3
8,2019,23,south,D,large,A,0
8,2019,23,south,D,large,B,0
8,2019,23,south,D,large,C,0
8,2019,23,south,D,large,D,0
8,2019,23,south,D,large,E,0
8,2019,23,south,D,small,A,0
8,2019,23,south,D,small,B,0
8,2019,23,south,D,small,C,0
8,2019,23,south,D,small,D,0
8,2019,23,south,D,small,E,0
8,2019,23,south,N,large,A,0
8,2019,23,south,N,large,B,0
8,2019,23,south,N,large,C,0
8,2019,23,south,N,large,D,0
8,2019,23,south,N,large,E,0
8,2019,23,south,N,small,A,0
8,2019,23,south,N,small,B,0
8,2019,23,south,N,small,C,0
8,2019,23,south,N,small,D,0
8,2019,23,south,N,small,E,0
8,2019,27,south,D,large,A,0
8,2019,27,south,D,large,B,0
8,2019,27,south,D,large,C,0
8,2019,27,south,D,large,D,0
8,2019,27,south,D,large,E,0
8,2019,27,south,D,small,A,0
8,2019,27,south,D,small,B,0
8,2019,27,south,D,small,C,0
8,2019,27,south,D,small,D,0
8,2019,27,south,D,small,E,0
8,2019,27,south,N,large,A,0
8,2019,27,south,N,large,B,1
8,2019,27,south,N,large,C,2
8,2019,27,south,N,large,D,0
8,2019,27,south,N,large,E,0
8,2019,27,south,N,small,A,1
8,2019,27,south,N,small,B,5
8,2019,27,south,N,small,C,3
8,2019,27,south,N,small,D,0
8,2019,27,south,N,small,E,0
8,2019,41,south,D,large,A,0
8,2019,41,south,D,large,B,0
8,2019,41,south,D,large,C,0
8,2019,41,south,D,large,D,0
8,2019,41,south,D,large,E,0
8,2019,41,south,D,small,A,2
8,2019,41,south,D,small,B,3
8,2019,41,south,D,small,C,2
8,2019,41,south,D,small,D,0
8,2019,41,south,D,small,E,0
8,2019,41,south,N,large,A,0
8,2019,41,south,N,large,B,0
8,2019,41,south,N,large,C,0
8,2019,41,south,N,large,D,0
8,2019,41,south,N,large,E,0
8,2019,41,south,N,small,A,2
8,2019,41,south,N,small,B,4
8,2019,41,south,N,small,C,2
8,2019,41,south,N,small,D,0
8,2019,41,south,N,small,E,0
8,2019,44,south,D,large,A,0
8,2019,44,south,D,large,B,0
8,2019,44,south,D,large,C,0
8,2019,44,south,D,large,D,0
8,2019,44,south,D,large,E,0
8,2019,44,south,D,small,A,1
